id,Gene_name,gene_biotype,Chr,Start,End,Strand,TGFb_m_av,TGFb_12h_av,TBFb_48h_av,12h_fold_change,48h_fold_change,12h_padj,48h_padj,TGFb_m_1_TPM,TGFb_m_2_TPM,TGFb_12h_1_TPM,TGFb_12h_2_TPM,TGFb_48h_1_TPM,TGFb_48h_2_TPM
ENSG00000215440,NPEPL1,protein_coding,20,58689131,58719238,+,8.545,8.715,12.325,1.019894675,1.442363956,0.915175718,0.071995469,9.45,7.64,8.33,9.1,12.53,12.12
ENSG00000134755,DSC2,protein_coding,18,31058840,31102522,-,8.545,14.165,18.915,1.657694558,2.21357519,4.61E-07,1.38E-21,8.4,8.69,14,14.33,18.8,19.03
ENSG00000178234,GALNT11,protein_coding,7,152025674,152122340,+,8.54,17.26,12.84,2.021077283,1.503512881,9.13E-07,0.023779934,8.88,8.2,17.77,16.75,13.59,12.09
ENSG00000143162,CREG1,protein_coding,1,167529117,167553805,-,8.53,8.005,8.435,0.938452521,0.988862837,0.694784439,0.823271397,8.29,8.77,8.19,7.82,7.95,8.92
ENSG00000240225,ZNF542P,transcribed_unprocessed_pseudogene,19,56368099,56379828,+,8.53,9.205,8.94,1.079132474,1.048065651,0.978192659,0.98096562,8.7,8.36,9.94,8.47,7.97,9.91
ENSG00000289106,,lncRNA,1,161364221,161364751,+,8.52,10.87,7.625,1.275821596,0.894953052,0.794213646,0.795753326,7.58,9.46,10.26,11.48,6.8,8.45
ENSG00000144535,DIS3L2,protein_coding,2,231961245,232344350,+,8.515,7.33,6.41,0.860833823,0.752789196,0.328221005,0.044943767,8.03,9,6.76,7.9,6.55,6.27
ENSG00000096401,CDC5L,protein_coding,6,44387706,44450425,+,8.515,9.21,8.33,1.081620669,0.978273635,0.944212773,0.588216624,8.32,8.71,9.27,9.15,8.28,8.38
ENSG00000103479,RBL2,protein_coding,16,53433977,53491648,+,8.515,8.02,10.14,0.941867293,1.190839695,0.517223114,0.418494424,8.4,8.63,7.48,8.56,9.32,10.96
ENSG00000102805,CLN5,protein_coding,13,76990660,77019143,+,8.515,12.81,13.7,1.504403993,1.608925426,0.056880791,0.006313563,8.94,8.09,12.75,12.87,14.36,13.04
ENSG00000166503,HDGFL3,protein_coding,15,83112738,83207823,-,8.51,7.495,11.655,0.880728555,1.369565217,0.401606977,0.247354839,8.38,8.64,7.93,7.06,14.35,8.96
ENSG00000131242,RAB11FIP4,protein_coding,17,31391675,31538211,+,8.51,8.855,13.42,1.040540541,1.576968273,0.938973374,0.000359163,9.12,7.9,9.91,7.8,14.13,12.71
ENSG00000164574,GALNT10,protein_coding,5,154190730,154420984,+,8.51,16.315,48.345,1.917156287,5.680963572,1.29E-05,1.46E-85,9.46,7.56,13.7,18.93,49.94,46.75
ENSG00000185658,BRWD1,protein_coding,21,39184176,39321559,-,8.505,9.48,10.44,1.114638448,1.227513228,0.809093344,0.133396751,8.23,8.78,9.97,8.99,10.2,10.68
ENSG00000164933,SLC25A32,protein_coding,8,103398635,103415189,-,8.5,8.445,8.645,0.993529412,1.017058824,0.82355874,0.886364287,8.09,8.91,8.7,8.19,8.84,8.45
ENSG00000180979,LRRC57,protein_coding,15,42537820,42548802,-,8.5,9.12,10.185,1.072941176,1.198235294,0.979775495,0.55488242,9.38,7.62,8.4,9.84,10.92,9.45
ENSG00000089876,DHX32,protein_coding,10,125836337,125896436,-,8.5,9.05,10.3,1.064705882,1.211764706,0.993439635,0.531205335,8.93,8.07,10.91,7.19,9.48,11.12
ENSG00000141446,ESCO1,protein_coding,18,21529284,21600884,-,8.5,8.73,11.105,1.027058824,1.306470588,0.898884353,0.084633527,8.68,8.32,8.31,9.15,10.99,11.22
ENSG00000143390,RFX5,protein_coding,1,151340640,151347326,-,8.5,8.45,19.12,0.994117647,2.249411765,0.857387639,1.34E-08,7.12,9.88,7.56,9.34,20.45,17.79
ENSG00000196850,PPTC7,protein_coding,12,110533245,110583318,-,8.495,8.305,8.68,0.977633902,1.021777516,0.683512974,0.869142522,7.82,9.17,8.55,8.06,8.42,8.94
ENSG00000180901,KCTD2,protein_coding,17,75032575,75065889,+,8.495,10.355,9.725,1.218952325,1.144791054,0.470757916,0.672927549,8.36,8.63,10.83,9.88,10.13,9.32
ENSG00000182890,GLUD2,protein_coding,X,121047610,121050094,+,8.49,6.76,5.85,0.79623086,0.689045936,0.176218664,0.018362913,7.56,9.42,7.07,6.45,5.82,5.88
ENSG00000185085,INTS5,protein_coding,11,62646848,62653302,-,8.485,7.335,7.03,0.864466706,0.828520919,0.260874368,0.128576164,8.04,8.93,7.29,7.38,6.9,7.16
ENSG00000164008,C1orf50,protein_coding,1,42767245,42779491,+,8.48,8.485,10.165,1.000589623,1.19870283,0.906547649,0.67344833,8.74,8.22,8.19,8.78,10.38,9.95
ENSG00000183688,RFLNB,protein_coding,17,439978,445939,-,8.48,8.165,14.165,0.962853774,1.670400943,0.658856225,5.53E-05,8.62,8.34,8.28,8.05,14.82,13.51
ENSG00000054965,FAM168A,protein_coding,11,73400487,73598189,-,8.48,10.145,18.135,1.19634434,2.138561321,0.442016017,2.04E-17,7.62,9.34,9.66,10.63,18.43,17.84
ENSG00000198839,ZNF277,protein_coding,7,112206695,112343934,+,8.475,11.275,12.04,1.330383481,1.420648968,0.335126712,0.12268643,8.42,8.53,12.18,10.37,13.47,10.61
ENSG00000114948,ADAM23,protein_coding,2,206443532,206621127,+,8.47,4.975,1.39,0.587367178,0.164108619,8.90E-05,1.96E-19,8.07,8.87,5.37,4.58,1,1.78
ENSG00000257218,GATC,protein_coding,12,120446444,120463749,+,8.47,10.27,9.15,1.212514758,1.080283353,0.553246089,0.928321193,8.34,8.6,9.53,11.01,8.88,9.42
ENSG00000151353,TMEM18,protein_coding,2,663877,677406,-,8.465,8.365,7.13,0.988186651,0.84229179,0.846990171,0.32701578,8.66,8.27,8.61,8.12,6.65,7.61
ENSG00000165983,PTER,protein_coding,10,16436943,16513745,+,8.465,7.205,7.845,0.851151802,0.926757236,0.216038516,0.460242443,8.24,8.69,7.83,6.58,7.98,7.71
ENSG00000204592,HLA-E,protein_coding,6,30489509,30494194,+,8.465,7.05,10.905,0.83284111,1.288245718,0.282948061,0.282604205,8.32,8.61,6.7,7.4,10.17,11.64
ENSG00000040487,SLC66A1,protein_coding,1,19312326,19329300,+,8.465,10.355,12.82,1.223272298,1.514471353,0.666324685,0.04874225,8.47,8.46,11.05,9.66,12.66,12.98
ENSG00000163703,CRELD1,protein_coding,3,9933793,9945413,+,8.465,8.725,13,1.030714708,1.535735381,0.941750102,0.032631849,8.17,8.76,8.4,9.05,11.63,14.37
ENSG00000101928,MOSPD1,protein_coding,X,134887632,134915257,-,8.465,10.565,13.865,1.248080331,1.637920851,0.583597083,0.010607771,9.16,7.77,10.95,10.18,14.63,13.1
ENSG00000137411,VARS2,protein_coding,6,30914205,30926459,+,8.46,10.655,8.495,1.259456265,1.004137116,0.461594619,0.860944766,7.53,9.39,10.96,10.35,9.03,7.96
ENSG00000132846,ZBED3,protein_coding,5,77072072,77087285,-,8.455,7.86,5.09,0.929627439,0.602010645,0.426089203,1.32E-06,7.83,9.08,8.07,7.65,5.23,4.95
ENSG00000006695,COX10,protein_coding,17,14069490,14231736,+,8.455,7.26,6.455,0.858663513,0.763453578,0.340276632,0.129824755,8.67,8.24,7.7,6.82,7.74,5.17
ENSG00000012963,UBR7,protein_coding,14,93207241,93229215,+,8.455,10.81,7.24,1.278533412,0.856298048,0.332236921,0.238390929,9.07,7.84,11.12,10.5,6.85,7.63
ENSG00000265735,RN7SL5P,misc_RNA,9,9442060,9442380,+,8.455,9.665,13.94,1.143110585,1.648728563,0.958811859,0.537726927,9.51,7.4,7.65,11.68,10.45,17.43
ENSG00000152078,TLCD4,protein_coding,1,95117355,95197607,+,8.455,19.005,28.125,2.247782377,3.326434063,7.45E-14,7.54E-40,9.18,7.73,17.98,20.03,28.78,27.47
ENSG00000163964,PIGX,protein_coding,3,196639775,196736007,+,8.45,7.355,9.225,0.870414201,1.091715976,0.534162148,0.92273632,7.29,9.61,6.83,7.88,8.37,10.08
ENSG00000176208,ATAD5,protein_coding,17,30831966,30895869,+,8.445,8.155,4.675,0.965660154,0.553582001,0.57471019,3.48E-09,8.27,8.62,8.72,7.59,4.58,4.77
ENSG00000188295,ZNF669,protein_coding,1,247099962,247104372,-,8.445,9.56,8.92,1.132030787,1.0562463,0.885342194,0.999486612,7.82,9.07,8.89,10.23,9.65,8.19
ENSG00000148153,INIP,protein_coding,9,112683926,112718149,-,8.445,10.23,9.135,1.211367673,1.081705151,0.640053992,0.945264906,8.66,8.23,8.54,11.92,7.87,10.4
ENSG00000089094,KDM2B,protein_coding,12,121429096,121581023,-,8.445,7.88,10.85,0.933096507,1.284783896,0.475956945,0.152191741,8.65,8.24,7.92,7.84,11.46,10.24
ENSG00000147654,EBAG9,protein_coding,8,109539711,109570072,+,8.44,9.02,8.285,1.068720379,0.981635071,0.993439635,0.849609682,7.91,8.97,7.8,10.24,7.72,8.85
ENSG00000007341,ST7L,protein_coding,1,112523514,112620825,-,8.44,8.235,8.37,0.9757109,0.991706161,0.839516696,0.860764348,9.6,7.28,9.69,6.78,7.4,9.34
ENSG00000011021,CLCN6,protein_coding,1,11806096,11848079,+,8.44,8.365,8.96,0.991113744,1.061611374,0.825119112,0.988491479,8.36,8.52,6.67,10.06,8.12,9.8
ENSG00000105810,CDK6,protein_coding,7,92604921,92836573,-,8.43,8.575,8.705,1.017200474,1.03262159,0.821129854,0.901748059,7.43,9.43,8.62,8.53,8.24,9.17
ENSG00000164815,ORC5,protein_coding,7,104126341,104208047,-,8.43,9.845,8.745,1.167852906,1.037366548,0.791384016,0.95956205,8.43,8.43,9.84,9.85,10.59,6.9
ENSG00000112941,TENT4A,protein_coding,5,6713432,6757044,+,8.43,10.125,9.445,1.201067616,1.120403321,0.55192545,0.773121481,8.56,8.3,10.36,9.89,9.14,9.75
ENSG00000144218,AFF3,protein_coding,2,99545419,100192428,-,8.43,13.79,18.24,1.635824437,2.163701068,0.010127829,4.18E-08,6.41,10.45,12.12,15.46,18.2,18.28
ENSG00000117601,SERPINC1,protein_coding,1,173903800,173917327,-,8.425,4.035,0.36,0.478931751,0.04272997,0.001237351,8.60E-18,8.28,8.57,4.61,3.46,0.52,0.2
ENSG00000197275,RAD54B,protein_coding,8,94371960,94475115,-,8.425,5.835,4.395,0.692581602,0.521661721,0.021081155,0.000291934,9.04,7.81,5.56,6.11,5.11,3.68
ENSG00000184967,NOC4L,protein_coding,12,132144457,132152473,+,8.425,8.45,7.055,1.002967359,0.837388724,0.896862638,0.375647022,8.68,8.17,8.31,8.59,6.95,7.16
ENSG00000178922,HYI,protein_coding,1,43450989,43453989,-,8.425,26.885,22.255,3.191097923,2.641543027,4.15E-11,1.80E-06,8.72,8.13,27.02,26.75,19.8,24.71
ENSG00000168438,CDC40,protein_coding,6,110180141,110254275,+,8.42,8.87,6.85,1.053444181,0.813539192,0.972875389,0.113665448,8.62,8.22,8.51,9.23,5.91,7.79
ENSG00000230202,,processed_pseudogene,6,117998975,117999448,+,8.415,7.135,5.715,0.847890671,0.679144385,0.804379342,0.469154837,10.08,6.75,4.67,9.6,7.02,4.41
ENSG00000144468,RHBDD1,protein_coding,2,226835581,226999215,+,8.415,9.525,6.635,1.131907308,0.788472965,0.872396817,0.12158292,8.82,8.01,10.83,8.22,6.61,6.66
ENSG00000188211,NCR3LG1,protein_coding,11,17351800,17377341,+,8.41,4.965,2.58,0.590368609,0.306777646,8.27E-08,3.76E-24,7.89,8.93,4.87,5.06,2.44,2.72
ENSG00000181896,ZNF101,protein_coding,19,19668796,19683509,+,8.41,13.09,6.765,1.55648038,0.804399524,0.014258409,0.107935075,8.18,8.64,14.32,11.86,6.5,7.03
ENSG00000137656,BUD13,protein_coding,11,116748170,116772987,-,8.41,9.135,8.105,1.086206897,0.96373365,0.961138785,0.722118504,8.48,8.34,8.24,10.03,8.18,8.03
ENSG00000163026,WDCP,protein_coding,2,24029347,24049575,-,8.405,6.48,7.295,0.770969661,0.867935753,0.062243424,0.317178829,8.76,8.05,6.31,6.65,7.53,7.06
ENSG00000104299,INTS9,protein_coding,8,28767661,28890242,-,8.405,10.05,8.82,1.195716835,1.049375372,0.715186922,0.981761699,8.66,8.15,9.12,10.98,9.16,8.48
ENSG00000168952,STXBP6,protein_coding,14,24809454,25050147,-,8.405,8.58,11.46,1.02082094,1.363474123,0.925949681,0.152238676,7.1,9.71,8.82,8.34,11.16,11.76
ENSG00000183943,PRKX,protein_coding,X,3604340,3713649,-,8.4,6.355,4.41,0.756547619,0.525,0.065300362,8.47E-06,7.98,8.82,7.4,5.31,3.9,4.92
ENSG00000138785,INTS12,protein_coding,4,105682627,105895986,-,8.4,7.37,6.275,0.877380952,0.74702381,0.56666735,0.152082536,8.35,8.45,6.78,7.96,6.4,6.15
ENSG00000072134,EPN2,protein_coding,17,19215615,19336715,+,8.4,7.82,9.335,0.930952381,1.111309524,0.636245855,0.854964737,7.36,9.44,7.7,7.94,7.93,10.74
ENSG00000174567,GOLT1A,protein_coding,1,204198163,204213988,-,8.395,3.925,3.175,0.467540203,0.37820131,0.048981336,0.009191829,9.54,7.25,4.69,3.16,2.86,3.49
ENSG00000160447,PKN3,protein_coding,9,128702503,128720916,+,8.395,10.445,5.975,1.244192972,0.711733175,0.440586166,0.013893336,7.4,9.39,10.53,10.36,6.16,5.79
ENSG00000158402,CDC25C,protein_coding,5,138285269,138338355,-,8.395,10.99,7.315,1.309112567,0.871351995,0.387914452,0.430840144,8.08,8.71,10.88,11.1,7.07,7.56
ENSG00000135185,TMEM243,protein_coding,7,87196160,87220587,-,8.395,8.085,9.12,0.963073258,1.086360929,0.846990171,0.958177385,8.94,7.85,8.12,8.05,10.16,8.08
ENSG00000134146,DPH6,protein_coding,15,35217345,35546193,-,8.39,9.32,5.18,1.110846246,0.617401669,0.941489678,0.080022047,7.76,9.02,8.63,10.01,6.13,4.23
ENSG00000113356,POLR3G,protein_coding,5,90471748,90514557,+,8.39,5.695,6.155,0.678784267,0.733611442,0.062477486,0.16319008,9.21,7.57,5.44,5.95,7.73,4.58
ENSG00000168813,ZNF507,protein_coding,19,32345594,32387667,+,8.39,8.29,6.35,0.988081049,0.756853397,0.69235084,0.002881238,7.69,9.09,8.38,8.2,6.64,6.06
ENSG00000007545,CRAMP1,protein_coding,16,1612337,1677908,+,8.39,8.57,11,1.021454112,1.311084625,0.9088926,0.07083451,8.19,8.59,6.51,10.63,10.61,11.39
ENSG00000102218,RP2,protein_coding,X,46837043,46882358,+,8.39,15.895,17.575,1.894517282,2.094755662,2.79E-07,1.47E-10,9.03,7.75,15.48,16.31,17.19,17.96
ENSG00000198954,KIFBP,protein_coding,10,68988803,69043544,+,8.385,10.315,13.815,1.230172928,1.647584973,0.555653624,0.002102968,7.98,8.79,10.56,10.07,13.11,14.52
ENSG00000153094,BCL2L11,protein_coding,2,111119378,111168445,+,8.385,21.6,32.995,2.576028623,3.935002982,3.94E-11,8.99E-08,6.36,10.41,22.92,20.28,30.61,35.38
ENSG00000112818,MEP1A,protein_coding,6,46793389,46839778,+,8.38,3.425,0.41,0.408711217,0.048926014,9.23E-08,8.67E-32,7.72,9.04,3.48,3.37,0.47,0.35
ENSG00000128394,APOBEC3F,protein_coding,22,39040604,39055972,+,8.375,14.89,11.375,1.777910448,1.358208955,6.97E-05,0.102080099,7.43,9.32,14.26,15.52,12.04,10.71
ENSG00000165801,ARHGEF40,protein_coding,14,21070273,21090248,+,8.37,22.18,31.285,2.649940263,3.737753883,7.51E-27,2.71E-60,8.32,8.42,22.95,21.41,30.33,32.24
ENSG00000164488,DACT2,protein_coding,6,168292830,168319777,-,8.37,49.405,48.74,5.902628435,5.823178017,1.04E-104,6.39E-101,7.86,8.88,50.47,48.34,48.34,49.14
ENSG00000181827,RFX7,protein_coding,15,56087280,56245082,-,8.365,7.72,8.15,0.922893007,0.974297669,0.256069648,0.537143717,8.27,8.46,8.06,7.38,7.69,8.61
ENSG00000048140,TSPAN17,protein_coding,5,176647387,176659054,+,8.365,11.48,11.75,1.372384937,1.404662283,0.202721651,0.090032877,8.77,7.96,10.84,12.12,11.88,11.62
ENSG00000109906,ZBTB16,protein_coding,11,114059041,114256765,+,8.36,8.815,7.87,1.054425837,0.94138756,0.971175744,0.446721936,8.34,8.38,9.03,8.6,8.58,7.16
ENSG00000183597,TANGO2,protein_coding,22,20017014,20067164,+,8.355,11.16,12.57,1.33572711,1.50448833,0.398525873,0.047504813,8.02,8.69,9.43,12.89,12.83,12.31
ENSG00000213096,ZNF254,protein_coding,19,24033405,24129968,+,8.35,9.24,7.36,1.106586826,0.881437126,0.885809836,0.232485122,8.37,8.33,8.68,9.8,7.41,7.31
ENSG00000279348,,TEC,2,216211404,216213519,+,8.35,9.76,8.035,1.168862275,0.962275449,0.768093171,0.723913599,8.11,8.59,9.02,10.5,8.1,7.97
ENSG00000154822,PLCL2,protein_coding,3,16802651,17090604,+,8.345,12.205,7.065,1.462552427,0.846614739,0.00690755,0.116318857,8.33,8.36,11.87,12.54,7.12,7.01
ENSG00000148297,MED22,protein_coding,9,133338312,133348131,-,8.345,10.14,7.755,1.215098862,0.929298981,0.529440946,0.49322495,7.75,8.94,9.46,10.82,7.32,8.19
ENSG00000188215,DCUN1D3,protein_coding,16,20854925,20900358,-,8.345,10.485,9.42,1.256440983,1.128819652,0.332497909,0.720353702,8.33,8.36,11.18,9.79,9,9.84
ENSG00000121289,CEP89,protein_coding,19,32875925,32971991,-,8.34,11.43,10.41,1.370503597,1.248201439,0.099553506,0.321722973,8.7,7.98,11.51,11.35,9.55,11.27
ENSG00000114480,GBE1,protein_coding,3,81489703,81761645,-,8.335,7.43,5.845,0.891421716,0.701259748,0.457828373,0.018503472,7.99,8.68,7.97,6.89,6.29,5.4
ENSG00000198909,MAP3K3,protein_coding,17,63622415,63696305,+,8.335,8.55,9.15,1.025794841,1.097780444,0.905169644,0.86321815,7.85,8.82,8.68,8.42,9.28,9.02
ENSG00000160695,VPS11,protein_coding,11,119067818,119081972,+,8.335,10.105,9.725,1.212357528,1.166766647,0.600695534,0.634110014,7.68,8.99,8.98,11.23,9.41,10.04
ENSG00000092470,WDR76,protein_coding,15,43826980,43868412,+,8.33,11.055,8.065,1.327130852,0.968187275,0.227873849,0.715892272,7.68,8.98,10.75,11.36,7.89,8.24
ENSG00000141696,P3H4,protein_coding,17,41801947,41812604,-,8.33,5.235,11.595,0.628451381,1.391956783,0.011595623,0.163225687,8.08,8.58,4.91,5.56,11.55,11.64
ENSG00000112297,CRYBG1,protein_coding,6,106360717,106572017,+,8.325,7.93,0.88,0.952552553,0.105705706,0.66616123,1.28E-24,8.65,8,8.03,7.83,1.23,0.53
ENSG00000276234,TADA2A,protein_coding,17,37406886,37479725,+,8.325,7.81,6.635,0.938138138,0.796996997,0.730136872,0.248279481,7.32,9.33,9.07,6.55,7.52,5.75
ENSG00000175283,DOLK,protein_coding,9,128945530,128947603,-,8.32,8,6.31,0.961538462,0.758413462,0.763955972,0.11528822,8.74,7.9,7.88,8.12,6.69,5.93
ENSG00000140025,EFCAB11,protein_coding,14,89794669,89954777,-,8.32,9.715,6.8,1.167668269,0.817307692,0.816696198,0.384342954,8.74,7.9,10.63,8.8,5.21,8.39
ENSG00000120868,APAF1,protein_coding,12,98645290,98735433,+,8.32,14.725,17.55,1.769831731,2.109375,7.83E-06,1.88E-12,9.29,7.35,15.8,13.65,17.79,17.31
ENSG00000196865,NHLRC2,protein_coding,10,113854661,113917194,+,8.315,8.135,6.945,0.978352375,0.835237523,0.575509238,0.014873194,8.8,7.83,7.76,8.51,7.02,6.87
ENSG00000158163,DZIP1L,protein_coding,3,138061990,138115818,-,8.315,7.305,7.52,0.878532772,0.904389657,0.572629861,0.551445178,8.84,7.79,8.74,5.87,7.73,7.31
ENSG00000139722,VPS37B,protein_coding,12,122865330,122896127,-,8.315,6.645,8.865,0.799158148,1.06614552,0.140459966,0.97803538,8.18,8.45,6.75,6.54,9.01,8.72
ENSG00000007866,TEAD3,protein_coding,6,35473597,35497079,-,8.31,9.535,8.705,1.147412756,1.047533093,0.785160171,0.977717425,7.99,8.63,10.07,9,8.19,9.22
ENSG00000196922,ZNF252P,transcribed_unprocessed_pseudogene,8,144973589,145002912,-,8.305,9.77,8.13,1.176399759,0.978928356,0.655164172,0.731506377,7.81,8.8,9.32,10.22,8.22,8.04
ENSG00000240024,LINC00888,transcribed_unprocessed_pseudogene,3,183447582,183456017,+,8.305,9.035,9.245,1.087898856,1.113184828,0.963355801,0.883217368,8.45,8.16,8.47,9.6,9.74,8.75
ENSG00000289194,,lncRNA,11,62153730,62154783,+,8.3,10.785,6.48,1.29939759,0.780722892,0.613600567,0.368930512,8.8,7.8,11.22,10.35,6.17,6.79
ENSG00000089057,SLC23A2,protein_coding,20,4852356,5010293,-,8.295,7.67,8.155,0.924653406,0.983122363,0.29631123,0.655393726,8.08,8.51,7.76,7.58,7.2,9.11
ENSG00000029153,ARNTL2,protein_coding,12,27332836,27425289,+,8.295,11.13,9.4,1.341772152,1.133212779,0.095137732,0.688855358,8.04,8.55,10.69,11.57,9.21,9.59
ENSG00000131378,RFTN1,protein_coding,3,16313574,16514026,-,8.29,3.425,7.23,0.413148372,0.872135103,3.40E-07,0.337856018,8.86,7.72,2.85,4,6.98,7.48
ENSG00000115520,COQ10B,protein_coding,2,197453493,197475310,+,8.29,10.115,13.65,1.220144753,1.646562123,0.6403292,0.004438165,8.35,8.23,11.02,9.21,13.29,14.01
ENSG00000134853,PDGFRA,protein_coding,4,54229280,54298245,+,8.285,9.185,56.09,1.108630054,6.770066385,0.854402115,2.10E-217,8.17,8.4,9.25,9.12,55.4,56.78
ENSG00000146109,ABT1,protein_coding,6,26596953,26600739,+,8.28,6.78,5.96,0.81884058,0.719806763,0.16442118,0.01722668,8.18,8.38,7.02,6.54,5.86,6.06
ENSG00000138756,BMP2K,protein_coding,4,78776342,78916365,+,8.28,9.36,15.425,1.130434783,1.862922705,0.770968204,1.52E-11,8.33,8.23,9.72,9,14.89,15.96
ENSG00000005249,PRKAR2B,protein_coding,7,107044705,107161811,+,8.275,5.07,1.4,0.612688822,0.16918429,0.00074249,5.56E-25,7.44,9.11,4.41,5.73,1.63,1.17
ENSG00000160199,PKNOX1,protein_coding,21,42974510,43033931,+,8.27,8.975,6.88,1.085247884,0.831922612,0.972862511,0.256242314,9.28,7.26,6.9,11.05,6.19,7.57
ENSG00000143156,NME7,protein_coding,1,169132531,169367948,-,8.27,7.735,9.14,0.935308343,1.105199516,0.859402573,0.928001429,11.73,4.81,5.96,9.51,8.58,9.7
ENSG00000264538,SUZ12P1,transcribed_unprocessed_pseudogene,17,30709299,30790908,+,8.265,7.725,8.16,0.934664247,0.987295826,0.817242652,0.890929608,7.7,8.83,7.41,8.04,9.11,7.21
ENSG00000182484,WASH6P,protein_coding,X,156020826,156025710,+,8.265,9.84,9.97,1.190562613,1.206291591,0.765832113,0.649522956,8.18,8.35,9.44,10.24,9.82,10.12
ENSG00000144048,DUSP11,protein_coding,2,73761782,73780132,-,8.265,10.685,12.6,1.292800968,1.524500907,0.506600619,0.066060673,8.54,7.99,10.97,10.4,11.5,13.7
ENSG00000182957,SPATA13,protein_coding,13,23979805,24307074,+,8.26,7.43,6.1,0.899515738,0.738498789,0.452282793,0.007884044,8.25,8.27,5.66,9.2,5.15,7.05
ENSG00000157985,AGAP1,protein_coding,2,235494043,236131793,+,8.26,6.285,6.23,0.760895884,0.754237288,0.003274989,0.002149005,8.51,8.01,6.51,6.06,6.08,6.38
ENSG00000103248,MTHFSD,protein_coding,16,86530178,86555235,-,8.26,8.435,8.43,1.021186441,1.020581114,0.930574351,0.920290706,8.22,8.3,8.59,8.28,8.78,8.08
ENSG00000074755,ZZEF1,protein_coding,17,4004445,4143030,-,8.26,9.45,9.91,1.144067797,1.199757869,0.6403292,0.228480828,7.7,8.82,9.67,9.23,10.18,9.64
ENSG00000171130,ATP6V0E2,protein_coding,7,149872968,149891204,+,8.255,9.265,7.31,1.122350091,0.885523925,0.906156575,0.517458467,7.86,8.65,10.08,8.45,7.41,7.21
ENSG00000148411,NACC2,protein_coding,9,136006537,136095289,-,8.255,8.02,8.135,0.971532405,0.985463356,0.563158484,0.614040327,8,8.51,8.23,7.81,8.02,8.25
ENSG00000204104,TRAF3IP1,protein_coding,2,238320441,238400897,+,8.255,8.395,8.945,1.016959419,1.083585706,0.88948034,0.928683965,7.56,8.95,8.74,8.05,8.68,9.21
ENSG00000185838,GNB1L,protein_coding,22,19783223,19854939,-,8.25,7.61,4.1,0.922424242,0.496969697,0.688818887,0.001276786,8.76,7.74,7.93,7.29,4.53,3.67
ENSG00000146143,PRIM2,protein_coding,6,57314805,57646850,+,8.25,10.205,6.185,1.236969697,0.74969697,0.568793977,0.097803763,7.52,8.98,9.88,10.53,6.01,6.36
ENSG00000111252,SH2B3,protein_coding,12,111405923,111451623,+,8.25,6.85,6.3,0.83030303,0.763636364,0.051866113,0.00697994,8.29,8.21,6.96,6.74,5.94,6.66
ENSG00000243364,EFNA4,protein_coding,1,155063737,155069553,+,8.245,10.42,11.545,1.26379624,1.400242571,0.639306817,0.270636246,8,8.49,9.99,10.85,10.59,12.5
ENSG00000104936,DMPK,protein_coding,19,45769709,45782552,-,8.24,8.67,19.465,1.052184466,2.362257282,0.996103093,2.69E-07,6.49,9.99,8.27,9.07,17.83,21.1
ENSG00000288529,,protein_coding,6,133953304,133980088,+,8.235,3.13,2.025,0.380085003,0.245901639,NA,NA,5.35,11.12,6.26,0,0,4.05
ENSG00000176597,B3GNT5,protein_coding,3,183253253,183298504,+,8.23,8.57,6.025,1.041312272,0.732077764,0.953614297,0.020000428,7.61,8.85,8.46,8.68,6.49,5.56
ENSG00000170949,ZNF160,protein_coding,19,53066606,53103434,-,8.23,6.485,11.16,0.787970838,1.356014581,0.149853951,0.122300026,7.42,9.04,5.88,7.09,11.27,11.05
ENSG00000266962,HSD17B1-AS1,lncRNA,17,42552431,42554841,-,8.225,8.78,8.09,1.067477204,0.983586626,0.993321951,0.784846154,8.39,8.06,8.72,8.84,7.88,8.3
ENSG00000054611,TBC1D22A,protein_coding,22,46762617,47175699,+,8.225,8.95,8.975,1.088145897,1.09118541,0.957847889,0.911578547,8.58,7.87,9.28,8.62,9.36,8.59
ENSG00000103671,TRIP4,protein_coding,15,64387748,64455303,+,8.225,11.94,12.975,1.451671733,1.577507599,0.143160032,0.024255217,8.72,7.73,11.64,12.24,12.08,13.87
